"cardnum_amount_month_diff_avg_1","cardnum_amount_month_diff_sum_1","cardnum_amount_avg_1","cardnum_amount_avg_3","cardnum_amount_month_diff_sum_3","merchantnum_amount_month_diff_max_1","cardnum_amount_week_diff_sum_3","cardnum_amount_week_diff_sum_1","merchantnum_amount_sum_1","cardnum_amount_sum_1","cardnum_amount_max_1","merchantnum_amount_avg_1","merchantnum_amount_week_diff_avg_1","cardnum_amount_week_diff_sum_7","cardnum_amount_avg_7","cardnum_amount_sum_3","merchantnum_amount_max_3","cardnum_amount_month_diff_avg_7","merchantnum_amount_month_diff_sum_1","cardnum_amount_month_diff_sum_15","cardnum_amount_week_diff_sum_15","merchantnum_amount_month_diff_avg_3","cardnum_amount_week_diff_max_3","cardnum_amount_max_3","cardnum_amount_month_diff_avg_15","Fraud"
-253.814389202589,-253.814389202589,149,97.45,-572.888884873585,-253.814389202589,-584.897557152077,-244.398453311394,149,149,149,149,-244.398453311394,3400.70180076653,1246.725,194.9,149,872.290530946106,-253.814389202589,3333.57863677144,3133.08226606259,-253.814389202589,-244.398453311394,149,476.225519538777,0
1787.50258208007,1787.50258208007,2226,2226,1787.50258208007,1787.50258208007,1815.63923964816,1815.63923964816,2226,2226,2226,2226,1815.63923964816,1815.63923964816,2226,2226,2226,1787.50258208007,1787.50258208007,1904.99032832027,2024.69739790377,1787.50258208007,1815.63923964816,2226,476.247582080068,0
-362.636449338779,-14142.8215242124,3.73333333333333,3.73333333333333,-14142.8215242124,-306.889782672112,-15858.4696537219,-15858.4696537219,599.23,145.6,6.62,5.0355462184874,-405.325214133357,-16228.0648023083,3.935,145.6,59.48,-363.834242820138,-42998.7741379814,-32835.2453041678,-33266.1492681369,-361.411504526418,-403.740760351844,6.62,-390.895777430568,0
56.5363636363637,56.5363636363637,440.75,404.78,41.1327272727273,56.5363636363637,12.9612256479085,37.549678959303,440.75,440.75,440.75,440.75,37.549678959303,-977.981055407625,209.94,809.56,440.75,-174.273636363636,56.5363636363637,-1857.76272727273,-2047.48277888156,56.5363636363637,37.549678959303,440.75,-206.418080808081,0
-369.581022186202,-369.581022186202,16.5,16.5,-369.581022186202,-369.581022186202,-364.895148586397,-364.895148586397,16.5,16.5,16.5,16.5,-364.895148586397,-364.895148586397,16.5,16.5,16.5,-369.581022186202,-369.581022186202,-369.581022186202,-364.895148586397,-369.581022186202,-364.895148586397,16.5,-369.581022186202,0
-112.694389202589,-112.694389202589,290.12,290.12,-112.694389202589,-112.694389202589,-91.2751485863968,-91.2751485863968,290.12,290.12,290.12,290.12,-91.2751485863968,-91.2751485863968,290.12,290.12,290.12,-112.694389202589,-112.694389202589,-112.694389202589,-91.2751485863968,-112.694389202589,-91.2751485863968,290.12,-112.694389202589,0
701.036479206582,701.036479206582,1100.5,1100.5,701.036479206582,701.036479206582,719.104851413603,719.104851413603,1100.5,1100.5,1100.5,1100.5,719.104851413603,481.641553134112,517.45,1100.5,1100.5,117.986479206582,701.036479206582,471.945916826327,481.641553134112,701.036479206582,719.104851413603,1100.5,117.986479206582,0
-372.933940146367,-372.933940146367,3.8,3.8,-372.933940146367,-372.933940146367,-416.166391656703,-416.166391656703,18.69,3.8,3.8,3.738,-416.228391656703,-416.166391656703,3.8,3.8,3.8,-372.933940146367,-1864.97970073183,-742.927880292734,-829.392783313405,-372.995940146367,-416.166391656703,3.8,-371.463940146367,0
1031.35083358122,2062.70166716244,1455,832.5975,1635.79333432488,1031.35083358122,1684.0565746052,2070.06721668659,2910,2910,1455,1455,1035.0336083433,751.527824121013,507.721428571429,3330.39,1455,84.0722621526482,2062.70166716244,-79.5674962817056,165.66009470912,1031.35083358122,1035.0336083433,1455,-5.30449975211371,0
90.5364792065818,90.5364792065818,490,490,90.5364792065818,90.5364792065818,96.6015466886055,96.6015466886055,713.98,490,490,356.99,-36.4084533113945,-111.861055407625,383.164,490,490,-38.6176875939383,-84.9470415868365,-1730.32638864744,-1650.52462302317,-42.4735207934182,96.6015466886055,490,-173.032638864744,0
-292.469782672112,-292.469782672112,73.9,366.865,-9.37372281847888,-292.469782672112,-52.0599081034503,-301.529147751606,73.9,73.9,73.9,73.9,-301.529147751606,-52.0599081034503,366.865,733.73,73.9,-4.68686140923944,-292.469782672112,-9.37372281847888,-52.0599081034503,-292.469782672112,249.469239648156,659.83,-4.68686140923944,0
-314.974495670996,-314.974495670996,50,50,-314.974495670996,-314.974495670996,-343.398453311394,-343.398453311394,50,50,50,50,-343.398453311394,-318.759213663239,242.5,50,50,-133.027758928599,-314.974495670996,692.946801288906,617.097190884476,-314.974495670996,-343.398453311394,50,98.9924001841294,0
-205.321440146367,-821.285760585468,171.4125,202.53,-871.019700731835,-315.943940146367,-1022.19149471877,-955.793041407378,99.98,685.65,386.8,49.99,-360.370760351844,-1977.65618187869,153.50125,1012.65,60.79,-223.232690146367,-653.487880292734,-3333.37275847541,-3202.59976822711,-326.743940146367,-23.5607603518444,386.8,-166.66863792377,0
196.585610797411,196.585610797411,599.4,599.4,196.585610797411,196.585610797411,206.001546688606,206.001546688606,599.4,599.4,599.4,599.4,206.001546688606,-951.549510836033,153.75,599.4,599.4,-227.675605216634,196.585610797411,-2083.37938786487,-2086.24673849952,196.585610797411,206.001546688606,599.4,-297.625626837839,0
363.686479206582,363.686479206582,763.15,763.15,363.686479206582,363.686479206582,369.751546688606,369.751546688606,763.15,763.15,763.15,763.15,369.751546688606,369.751546688606,763.15,763.15,763.15,363.686479206582,363.686479206582,2106.42691386236,2082.44124951581,363.686479206582,369.751546688606,763.15,702.142304620786,0
-377.004389202589,-754.008778405178,25.81,123.873333333333,-836.823167607768,-354.814389202589,-796.572055209186,-735.176906622789,48,51.62,48,48,-345.398453311394,-796.572055209186,123.873333333333,371.62,48,-278.941055869256,-354.814389202589,-1788.32315644621,-1755.74719735008,-354.814389202589,-61.3951485863968,320,-255.474736635174,0
-198.588188593156,-198.588188593156,223.76,223.76,-198.588188593156,-198.588188593156,-196.206391656703,-196.206391656703,223.76,223.76,223.76,223.76,-196.206391656703,-196.206391656703,223.76,223.76,223.76,-198.588188593156,-198.588188593156,-198.588188593156,-196.206391656703,-198.588188593156,-196.206391656703,223.76,-198.588188593156,0
-360.233940146367,-360.233940146367,16.5,16.5,-360.233940146367,-343.733940146367,-386.700321040697,-386.700321040697,49.5,16.5,16.5,24.75,-378.450321040697,-386.700321040697,16.5,16.5,33,-360.233940146367,-703.967880292734,-360.233940146367,-386.700321040697,-351.983940146367,-386.700321040697,16.5,-360.233940146367,0
-219.773940146367,-219.773940146367,156.96,243.0375,-1069.57152117094,-219.773940146367,-1305.22907825273,-263.006391656703,156.96,156.96,156.96,156.96,-263.006391656703,-2339.36955249107,243.33,1944.3,156.96,-133.403940146367,-219.773940146367,-2791.10456351281,-3359.86161843287,-219.773940146367,296.799678959303,700,-116.2960234797,0
1176.35083358122,1176.35083358122,1600,547.212222222222,1112.06750223098,1176.35083358122,1337.95600996909,1189.63923964816,1600,1600,1600,1600,1189.63923964816,537.594078904081,444.9925,4924.91,1600,21.3433335812196,1176.35083358122,842.105838043173,1223.95543217676,383.85083358122,1189.63923964816,1600,44.3213598970091,0
-56.029782672112,-56.029782672112,310.34,310.34,-56.029782672112,-56.029782672112,-109.626391656703,-109.626391656703,310.34,310.34,310.34,310.34,-109.626391656703,-109.626391656703,310.34,310.34,310.34,-56.029782672112,-56.029782672112,-699.157675886065,-750.087912360391,-56.029782672112,-109.626391656703,310.34,-233.052558628688,0
-189.463520793418,-189.463520793418,210,210,-189.463520793418,-189.463520793418,-193.200321040697,-193.200321040697,210,210,210,210,-193.200321040697,-366.671081392541,223.445,210,210,-176.018520793418,-189.463520793418,-352.037041586836,-366.671081392541,-189.463520793418,-193.200321040697,210,-176.018520793418,0
-292.049782672112,-584.099565344224,74.32,74.32,-584.099565344224,-277.369782672112,-672.081520703689,-672.081520703689,89,148.64,89,89,-321.360760351844,-1381.04430401709,69.9025,148.64,89,-301.649361409239,-277.369782672112,-2133.69926607606,-2368.10262152102,-277.369782672112,-321.360760351844,89,-304.814180868008,0
134.10083358122,134.10083358122,557.75,557.75,134.10083358122,134.10083358122,137.783608343297,137.783608343297,557.75,557.75,557.75,557.75,137.783608343297,-8.27329827949154,399.496666666667,557.75,557.75,-24.1524997521137,134.10083358122,-2082.86200834834,-2030.37351123483,134.10083358122,137.783608343297,557.75,-231.429112038705,0
-393.244389202589,-393.244389202589,9.57,9.57,-393.244389202589,-393.244389202589,-383.828453311394,-383.828453311394,36.64,9.57,9.57,4.58,-388.818453311394,-383.828453311394,9.57,9.57,78.12,-393.244389202589,-3185.87511362071,-393.244389202589,-383.828453311394,-396.014512659379,-383.828453311394,9.57,-393.244389202589,0
-275.014495670996,-275.014495670996,89.96,412.64,142.996512987013,-275.014495670996,21.1585975667616,-320.400760351844,89.96,89.96,89.96,89.96,-320.400760351844,21.1585975667616,412.64,1237.92,89.96,47.6655043290043,-275.014495670996,-240.467007806405,-349.240506273921,-275.014495670996,483.269678959303,886.47,-60.1167519516013,0
402.152582080068,402.152582080068,840.65,4865.55,13281.1577462402,993.032582080068,13440.4612495158,447.251546688606,2272.18,840.65,840.65,1136.09,742.691546688606,34986.9002863937,6225.44833333333,14596.65,1431.53,5786.9509154134,1395.18516416014,172317.39349162,173242.277414476,338.392582080068,12959.6048514136,13341,6154.19262470073,0
-100.036821230679,-100.036821230679,260,228.1775,-749.041308958833,164.963178769321,-661.315008200611,-159.966391656703,3425,260,260,311.363636363636,-108.602755293066,-383.995768552456,320.078,912.71,700,-92.1649659504502,-535.405033537474,-1221.21810382842,-1149.78429727452,-97.1343460884498,148.570852248394,524,-152.652262978553,0
182.286363636364,182.286363636364,566.5,300.855,-166.717272727273,182.286363636364,-194.888774352092,163.299678959303,566.5,566.5,566.5,566.5,163.299678959303,1298.11431902512,720.3775,601.71,566.5,348.252271202842,182.286363636364,729.551709900012,609.78317429687,182.286363636364,163.299678959303,566.5,81.0613011000013,0
2027.65181140684,2027.65181140684,2450,993.816666666667,1714.40543422053,2027.65181140684,1764.68859756676,2039.63923964816,2450,2450,2450,2450,2039.63923964816,3217.95119822287,928.661666666667,2981.45,2450,506.313478073511,2027.65181140684,8263.68121145373,8518.99699459747,2027.65181140684,2039.63923964816,2450,550.912080763582,0
478.976363636364,478.976363636364,863.19,345.562857142857,-268.640290984391,478.976363636364,-336.914798033612,443.223608343297,1201.69,863.19,863.19,600.845,180.878608343297,-127.245466488906,382.476,2418.94,863.19,1.73420460507629,433.262727272727,2320.12326764558,2150.83738150255,216.631363636364,443.223608343297,863.19,193.343605637132,0
1743.93258208007,1743.93258208007,2182.43,2182.43,1743.93258208007,1743.93258208007,1789.03154668861,1789.03154668861,2182.43,2182.43,2182.43,2182.43,1789.03154668861,1476.06058356651,769.765,2182.43,2182.43,331.267582080068,1743.93258208007,3241.97323872061,3661.46758065525,1743.93258208007,1789.03154668861,2182.43,360.219248746734,0
-0.854389202589213,-2.56316760776764,401.96,265.738888888889,-1015.01186364044,-43.2943892025892,-1196.80200536588,79.5925567451821,827.38,1205.88,804.36,275.793333333333,-99.6358144182726,-1024.59406057507,311.004166666667,2391.65,512.37,-67.0678070066284,-381.063167607768,-804.813684079541,-1024.59406057507,-106.687489190175,470.389239648156,880.75,-67.0678070066284,0
487.163178769321,487.163178769321,847.2,870.895,959.404990176165,487.163178769321,957.194530372906,465.804851413603,847.2,847.2,847.2,847.2,465.804851413603,957.194530372906,870.895,1741.79,847.2,479.702495088082,487.163178769321,1521.10700749218,1332.46110497811,487.163178769321,491.389678959303,894.59,253.51783458203,0
90.5364792065818,90.5364792065818,490,490,90.5364792065818,90.5364792065818,96.6015466886055,96.6015466886055,713.98,490,490,356.99,-36.4084533113945,-111.861055407625,383.164,490,490,-38.6176875939383,-84.9470415868365,-1730.32638864744,-1650.52462302317,-42.4735207934182,96.6015466886055,490,-173.032638864744,0
-325.133940146367,-325.133940146367,51.6,51.6,-325.133940146367,-325.133940146367,-368.366391656703,-368.366391656703,51.6,51.6,51.6,51.6,-368.366391656703,-368.366391656703,51.6,51.6,51.6,-325.133940146367,-325.133940146367,-562.217880292734,-639.077152008547,-325.133940146367,-368.366391656703,51.6,-281.108940146367,0
-295.606022186202,-591.212044372404,90.475,93.052,-1577.84954362875,-283.281022186202,-1467.42808533621,-625.450642081394,216.96,180.95,159.75,72.32,-330.880321040697,-1872.78884568806,78.3766666666667,465.26,216,-323.203221050143,-941.283066558606,-1939.21932630086,-1872.78884568806,-324.240820031597,-243.450321040697,159.75,-323.203221050143,0
-84.8734878973462,-254.620463692038,275.163333333333,252.805555555556,-1512.2992049944,403.50317876932,-1192.45185904406,-354.705359934183,763.54,825.49,763.54,763.54,370.141546688606,2312.06812369542,540.010666666667,2275.25,763.54,128.688384503163,403.50317876932,5612.69316857656,5818.23849043702,403.50317876932,370.141546688606,763.54,233.862215357357,0
-260.208188593156,-260.208188593156,162.14,84.2,-676.296377186312,-260.208188593156,-645.161081392542,-248.220760351844,162.14,162.14,162.14,162.14,-248.220760351844,-645.161081392542,84.2,168.4,162.14,-338.148188593156,-260.208188593156,-799.772754372624,-685.76933298483,-260.208188593156,-248.220760351844,162.14,-199.943188593156,0
-378.248636363636,-756.497272727273,5.965,5.965,-756.497272727273,-349.143636363636,-774.866906622789,-774.866906622789,246.33,11.93,8.31,5.24106382978724,-388.157389481607,-1181.60766697463,5.18333333333333,11.93,35.07,-379.030303030303,-17811.7109090909,-1907.69272727273,-2036.72399003091,-379.446879606879,-385.088453311394,8.31,-211.965858585859,0
986.502582080068,986.502582080068,1425,369.28875,-553.669343359457,986.502582080068,-323.860835497319,1005.0336083433,1425,1425,1425,1425,1005.0336083433,-323.860835497319,369.28875,2954.31,1425,-69.2086679199322,986.502582080068,-868.82676127939,-610.881595849163,986.502582080068,1005.0336083433,1425,-96.5363068088211,0
-73.4974179199322,-73.4974179199322,365,365,-73.4974179199322,-73.4974179199322,-54.9663916567026,-54.9663916567026,365,365,365,365,-54.9663916567026,-54.9663916567026,365,365,365,-73.4974179199322,-73.4974179199322,-73.4974179199322,-54.9663916567026,-73.4974179199322,-54.9663916567026,365,-73.4974179199322,0
-150.956854126752,-452.870562380255,248.506666666667,248.506666666667,-452.870562380255,-43.9635207934182,-413.677311522048,-413.677311522048,745.52,745.52,355.5,248.506666666667,-137.892437174016,-562.993703178751,254.0425,745.52,355.5,-136.798764512813,-452.870562380255,-547.19505805125,-562.993703178751,-150.956854126752,-30.8991038406828,355.5,-136.798764512813,0
-231.369782672112,-231.369782672112,135,135,-231.369782672112,-231.369782672112,-240.429147751606,-240.429147751606,135,135,135,135,-240.429147751606,-240.429147751606,135,135,135,-231.369782672112,-231.369782672112,-733.64856107729,-716.876704903683,-231.369782672112,-240.429147751606,135,-244.549520359097,0
-43.1591664187804,-43.1591664187804,380.49,160.305,-965.569844369253,-43.1591664187804,-913.397509166451,-12.9084533113945,380.49,380.49,380.49,380.49,-12.9084533113945,-1303.17596247785,128.968,641.22,380.49,-272.952846714368,-43.1591664187804,-1217.30221625582,-1322.54565241404,-43.1591664187804,-12.9084533113945,380.49,-135.255801806203,0
155.536479206582,155.536479206582,555,555,155.536479206582,155.536479206582,161.601546688606,161.601546688606,555,555,555,555,161.601546688606,-14.4090034962388,394.236,555,555,-23.001709047653,155.536479206582,5497.98087856893,5568.44796972459,155.536479206582,161.601546688606,555,610.886764285437,0
31.0025820800678,31.0025820800678,469.5,343.043333333333,-219.097606524914,31.0025820800678,-170.63394880878,49.5336083432974,469.5,469.5,469.5,469.5,49.5336083432974,-485.884269849477,279.27,1029.13,469.5,-124.030525548978,31.0025820800678,-674.851268614691,-660.930661506179,17.3517078306437,49.5336083432974,469.5,-134.970253722938,0
-323.64916641878,-323.64916641878,100,214.365,-379.132802782417,-323.64916641878,-355.865469627094,-281.395148586397,100,100,100,100,-281.395148586397,191.739381786509,452.576666666667,428.73,100,49.0176026716647,-323.64916641878,147.052808014994,191.739381786509,-323.64916641878,-74.470321040697,328.73,49.0176026716647,0
-192.503636363636,-192.503636363636,191.71,191.71,-192.503636363636,-192.503636363636,-194.689103840683,-194.689103840683,191.71,191.71,191.71,191.71,-194.689103840683,-546.48425242708,110.655,191.71,191.71,-264.636709517874,-192.503636363636,76.5129446006153,33.154987221076,-192.503636363636,-194.689103840683,191.71,25.5043148668718,0
272.875217327888,545.750434655776,639.245,626.7,780.990651983664,798.290217327888,680.300904607212,472.089357918606,4263.75,1278.49,1164.66,250.808823529412,-152.391497511285,-900.481419693761,292.963333333333,1880.1,1164.66,-113.03719134909,-1964.5363054259,-765.38460047869,-696.541877982055,-114.639256356322,761.459678959303,1164.66,-51.0256400319127,0
364.09583358122,1456.38333432488,787.745,787.745,1456.38333432488,-283.30916641878,1471.11443337319,1471.11443337319,163.32,3150.98,1960,81.66,-338.306391656703,1471.11443337319,787.745,3150.98,157.51,364.09583358122,-683.978332837561,1458.98925115121,1461.610814053,-308.643951210326,1540.0336083433,1960,182.373656393901,0
